Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,counter_speech
8958,3,0,0,3,2,Diabetes galore 128514128514128514128514128514 RT TIME Colorado health officials recommend pot brownie ban,0.0,Diabetes galore 128514128514128514128514128514 RT TIME Colorado health officials recommend pot brownie ban
5868,3,0,3,0,1,cbfollowheidi bye ugly hoe please something nasty horse hair weave,0.0,cbfollowheidi bye ugly hoe please something nasty horse hair weave
5844,3,0,3,0,1,calumlove1997 might havti give visit cunt isnt going family im done,0.0,calumlove1997 might havti give visit cunt isnt going family im done
8467,3,0,3,0,1,Bust nicca headsmack hoe shoot club 128514RT YesYes117 DaRealQuitaM VonshayeB,0.0,Bust nicca headsmack hoe shoot club 128514RT YesYes117 DaRealQuitaM VonshayeB
24837,3,0,2,1,1,one youre annoying two damn hoe three aint thing must go,0.0,one youre annoying two damn hoe three aint thing must go
14314,3,2,1,0,0,RINO trash like SpeakerBoehner KarlRove FrankLuntz see conservatives Democrat Party see blacks slave property tcot,0.0,RINO trash like SpeakerBoehner KarlRove FrankLuntz see conservatives Democrat Party see blacks slave property tcot
3839,3,0,3,0,1,JustKarahn bye hoe,0.0,JustKarahn bye hoe
13027,3,0,3,0,1,Makem eat ass since eating pussy aint major nomore 128175128553128514999665039128584128129128079128522,0.0,Makem eat ass since eating pussy aint major nomore 128175128553128514999665039128584128129128079128522
1032,3,0,3,0,1,128514128557 RT kiaaXO RT sweetbrexo Lmfao BeingMsDaisy WTF kinda pussy mom think got buying shit 1285309995,0.0,128514128557 RT kiaaXO RT sweetbrexo Lmfao BeingMsDaisy WTF kinda pussy mom think got buying shit 1285309995
5839,3,0,1,2,2,cdrew Im guessing players talking trash,0.0,cdrew Im guessing players talking trash
212,3,0,3,0,1,Patsfanjoe32 dpalomino52 think worst advice gave dont pussy speed lol,0.0,Patsfanjoe32 dpalomino52 think worst advice gave dont pussy speed lol
11983,3,0,3,0,1,youre little scared bitch POSSIBILITY louisville purgejust go Ferguson,0.0,youre little scared bitch POSSIBILITY louisville purgejust go Ferguson
9337,3,0,3,0,1,Females use breast cancer awareness month excuse hoe social sites smh knowing damn well know nothing shit,0.0,Females use breast cancer awareness month excuse hoe social sites smh knowing damn well know nothing shit
3130,3,1,0,2,2,DonLemonCNN DanaBashCNN u sorry give racist SenTedCruz platform w trash language Dana ur intvw kindergarten level,0.0,DonLemonCNN DanaBashCNN u sorry give racist SenTedCruz platform w trash language Dana ur intvw kindergarten level
13183,3,0,3,0,1,Mitt Romney Gone take away weave become President hoes gone walkin around looking like Lil Bill amp Calliou,0.0,Mitt Romney Gone take away weave become President hoes gone walkin around looking like Lil Bill amp Calliou
4878,3,0,0,3,2,StPaulBrandon colored Lebanese,0.0,StPaulBrandon colored Lebanese
20279,3,0,0,3,2,RT pgammo Yankees four straight Shane Greene starts 7 9 speaks stability season starters emergen8230,0.0,RT pgammo Yankees four straight Shane Greene starts 7 9 speaks stability season starters emergen8230
10653,3,0,3,0,1,got rhythm stroke patterns Im bout nut still bitch,0.0,got rhythm stroke patterns Im bout nut still bitch
10394,3,2,1,0,0,cant fuck scary hoe,0.0,cant fuck scary hoe
23346,3,1,2,0,1,people bring children salon Mexican bitch needs animals leash real,0.0,people bring children salon Mexican bitch needs animals leash real
3688,3,0,3,0,1,JacobbBacker faggot,0.0,JacobbBacker faggot
24604,3,0,0,3,2,brand new day birds chirpin,0.0,brand new day birds chirpin
2274,3,2,1,0,0,2 beer queer,0.0,2 beer queer
11352,3,0,3,0,1,wasnt born last night know hoes aint right,0.0,wasnt born last night know hoes aint right
16712,3,0,1,2,2,RT MNYves Hes idiot RT M00nbaby miserable trash excuse man,0.0,RT MNYves Hes idiot RT M00nbaby miserable trash excuse man
659,3,0,3,0,1,weekends going fabulous naa man youre seeing nae cunt theyll koed 2 seconds flat Hate u fuckgm,0.0,weekends going fabulous naa man youre seeing nae cunt theyll koed 2 seconds flat Hate u fuckgm
23466,3,3,0,0,0,Worlds biggest faggot lol,0.0,Worlds biggest faggot lol
219,3,0,3,0,1,QUAN1T0 bitches dont care play role,0.0,QUAN1T0 bitches dont care play role
4684,6,1,3,2,1,RivenbarkYahoo halerazor jim Hogg county dirt poor democrat leaning county Hebronville seat near ghetto,0.0,RivenbarkYahoo halerazor jim Hogg county dirt poor democrat leaning county Hebronville seat near ghetto
9226,3,0,3,0,1,Every day wake celebrating dodged bullet crazy bitch,0.0,Every day wake celebrating dodged bullet crazy bitch
23046,3,0,3,0,1,Well jhud giving bae got home work Ima throw pussy,0.0,Well jhud giving bae got home work Ima throw pussy
22143,3,0,0,3,2,trash bag hall thats like 2 wks Weird thing changes consistency every days,0.0,trash bag hall thats like 2 wks Weird thing changes consistency every days
16380,3,0,3,0,1,RT KiingVon bitches fucking stupid smh,0.0,RT KiingVon bitches fucking stupid smh
15654,3,0,3,0,1,RT FunnyPicsDepot rt u remember steve blue clues left us bitch ass nigga joe,0.0,RT FunnyPicsDepot rt u remember steve blue clues left us bitch ass nigga joe
19156,6,0,6,0,1,RT charliedanger Beautiful wall color 128525 100d dont love bitches shouldnt either 128581,0.0,RT charliedanger Beautiful wall color 128525 100d dont love bitches shouldnt either 128581
5992,3,1,2,0,1,deIukesionaI like emily little twat,0.0,deIukesionaI like emily little twat
5369,3,0,0,3,2,YeIIowbang yeah people know hes trash game limited showed late games Portland,0.0,YeIIowbang yeah people know hes trash game limited showed late games Portland
8420,3,0,3,0,1,Broke bitches talk shit ones stunt 128526,0.0,Broke bitches talk shit ones stunt 128526
9723,3,0,2,1,1,God tweets ghetto,0.0,God tweets ghetto
14969,6,0,6,0,1,RT CauseWereGuys Life bitch harsh enough Guys need girl make feel better help relieve stress 8230,0.0,RT CauseWereGuys Life bitch harsh enough Guys need girl make feel better help relieve stress 8230
16576,3,0,3,0,1,RT LiiilBxrde Plot twist takes lot cut bitch 128528,0.0,RT LiiilBxrde Plot twist takes lot cut bitch 128528
17519,3,3,0,0,0,RT RollingWithTrin 1 2 3 4 many niggers store knowwww youre stealing 128514128514128514,0.0,RT RollingWithTrin 1 2 3 4 many niggers store knowwww youre stealing 128514128514128514
17564,3,0,0,3,2,RT SSparklesDaily beautiful women Ive met bruised souls tired eyes amp quiet smiles survivors ones know abo8230,0.0,RT SSparklesDaily beautiful women Ive met bruised souls tired eyes amp quiet smiles survivors ones know abo8230
9641,3,0,3,0,1,Gators bitches better using jimmies,0.0,Gators bitches better using jimmies
13615,3,0,3,0,1,Nigga gotta find hoes quick,0.0,Nigga gotta find hoes quick
10885,3,0,1,2,2,want Oreos amp milk honestly stop store amp pick way back lol,0.0,want Oreos amp milk honestly stop store amp pick way back lol
12531,3,0,1,2,2,Kentucky Fried cater da white folk colored menu,0.0,Kentucky Fried cater da white folk colored menu
3404,3,2,1,0,0,GrizzboAdams roid rage much faggot,0.0,GrizzboAdams roid rage much faggot
16800,3,0,0,3,2,RT MensHumor Kim Kardashian babyin important news took trash last night,0.0,RT MensHumor Kim Kardashian babyin important news took trash last night
23355,3,0,1,2,2,MSNBC news show 100 opinion amp right wing talking points Joe nation PBO u teabaggers morningjoe,0.0,MSNBC news show 100 opinion amp right wing talking points Joe nation PBO u teabaggers morningjoe
24823,3,0,3,0,1,way fuck bitch,0.0,way fuck bitch
17561,3,0,0,3,2,RT SOMEXlCAN needs Twinkies got Gansitos,0.0,RT SOMEXlCAN needs Twinkies got Gansitos
15964,3,1,2,0,1,RT IdGafIMYella honest niggas biggest roaches days bitches someone put shit 8230,0.0,RT IdGafIMYella honest niggas biggest roaches days bitches someone put shit 8230
5670,3,2,1,0,0,amandabynes give clothes look like cute dyke,0.0,amandabynes give clothes look like cute dyke
21036,3,2,1,0,0,SIR PLEASE go text Mexican bitch Im Finna deal witcho childish ass 128514,0.0,SIR PLEASE go text Mexican bitch Im Finna deal witcho childish ass 128514
17278,3,0,3,0,1,RT PhillyDaBoss323 LOL favorite line tho gt RT bendoneit say ratchet pussy juicy j cant,0.0,RT PhillyDaBoss323 LOL favorite line tho gt RT bendoneit say ratchet pussy juicy j cant
16213,3,0,0,3,2,RT JoeyG145 Downloaded flappy bird 5 minutes ago already deleted,0.0,RT JoeyG145 Downloaded flappy bird 5 minutes ago already deleted
19544,3,0,3,0,1,RT iAMxJONES know would tonight ATL MansionElan bet bitch gone lit tonight 128293128293,0.0,RT iAMxJONES know would tonight ATL MansionElan bet bitch gone lit tonight 128293128293
15767,3,0,3,0,1,RT HBCUfessions nigga fucked virgin expecting scream wasnt even moaningbitch virgin FA8230,0.0,RT HBCUfessions nigga fucked virgin expecting scream wasnt even moaningbitch virgin FA8230
7143,3,0,0,3,2,ryancommakerry dianaaaxo JennaAmendolare guys number 42 Yankees looks like uncle Stevie LMAO IM DYING,0.0,ryancommakerry dianaaaxo JennaAmendolare guys number 42 Yankees looks like uncle Stevie LMAO IM DYING
17832,3,1,2,0,1,RT SteveStfler hoes favorite line Dont judge dont know Yeah lot dick,0.0,RT SteveStfler hoes favorite line Dont judge dont know Yeah lot dick
13295,6,0,5,1,1,bitch bre ina good mood freed young hogg 128175,0.0,bitch bre ina good mood freed young hogg 128175
10027,3,0,0,3,2,Hear birds summer breeze drive fast,0.0,Hear birds summer breeze drive fast
8424,3,0,2,1,1,Broner would still knock half u niccas,0.0,Broner would still knock half u niccas
21386,3,0,0,3,2,Ive pretty paranoid cooling weather bringing abundance birds Austin NYC Philadelphia,0.0,Ive pretty paranoid cooling weather bringing abundance birds Austin NYC Philadelphia
9496,3,0,3,0,1,Fuck around waste time Ill fuck bitch hate one friend love999665039,0.0,Fuck around waste time Ill fuck bitch hate one friend love999665039
25058,3,1,2,0,1,pussy ass niggas aint bout life,0.0,pussy ass niggas aint bout life
10827,3,0,3,0,1,heard bitches commit sins Chipotle,0.0,heard bitches commit sins Chipotle
17025,3,0,1,2,2,RT NicoRomero23 EDM music trash af annoying,0.0,RT NicoRomero23 EDM music trash af annoying
1950,3,0,3,0,1,8220staciaburbidge fat chance youll ever catch drinking beer8221 bitches,0.0,8220staciaburbidge fat chance youll ever catch drinking beer8221 bitches
10745,3,0,3,0,1,hate takin trash always expecting big ass dog alley like raccoon jump dumpster,0.0,hate takin trash always expecting big ass dog alley like raccoon jump dumpster
17941,3,0,3,0,1,RT TacoPablo Rich dollaz always trynna snatch bitch Like bitch 128514,0.0,RT TacoPablo Rich dollaz always trynna snatch bitch Like bitch 128514
8014,6,3,1,2,0,Apaches 30 MM rounds turn Jihadis tomato soup MarkRothschild1 Rockprincess818 NoFear3136 Lanna70115,0.0,Apaches 30 MM rounds turn Jihadis tomato soup MarkRothschild1 Rockprincess818 NoFear3136 Lanna70115
22550,3,0,0,3,2,mother isnt allowed make brownies,0.0,mother isnt allowed make brownies
135,3,0,3,0,1,Goofstroop woulda coulda shoulda ass hoe 128563128586,0.0,Goofstroop woulda coulda shoulda ass hoe 128563128586
13464,6,1,5,0,1,sex game better yo ex niggah,0.0,sex game better yo ex niggah
9624,3,1,2,0,1,GUYSSSSS KNOW MEANS 1285151285151285158220itslizkhalifa 07Cannon maaan friends hoes cant true 1285548221,0.0,GUYSSSSS KNOW MEANS 1285151285151285158220itslizkhalifa 07Cannon maaan friends hoes cant true 1285548221
24427,3,0,3,0,1,hoes iPhone,0.0,hoes iPhone
17476,3,0,3,0,1,RT ReginaldSpears Hank Jr half man daddy hed bitchslap Brantly Gilbert name mouth,0.0,RT ReginaldSpears Hank Jr half man daddy hed bitchslap Brantly Gilbert name mouth
8253,6,0,6,0,1,Biggie always flyest cunt rap biggie,0.0,Biggie always flyest cunt rap biggie
18971,3,0,3,0,1,RT andrenickatina Bitch MacDonalds sayU look lil devilish 2day homeyOh well bitchI WOKE LIKE THISI WOKE LIKE THISBey8230,0.0,RT andrenickatina Bitch MacDonalds sayU look lil devilish 2day homeyOh well bitchI WOKE LIKE THISI WOKE LIKE THISBey8230
19467,3,2,0,1,0,RT ghostattics banks show engagement queer community HIRE TRANS WOMEN,0.0,RT ghostattics banks show engagement queer community HIRE TRANS WOMEN
7973,3,0,3,0,1,someone class literally sitting across bus cant even call dad bitch,0.0,someone class literally sitting across bus cant even call dad bitch
20864,3,0,3,0,1,RT yunggleesh rather fukk bitch dat fukks eryday den fukk dat bitch try hol n cold whore n da sheets cnt een look 8230,0.0,RT yunggleesh rather fukk bitch dat fukks eryday den fukk dat bitch try hol n cold whore n da sheets cnt een look 8230
5896,3,0,3,0,1,chrishardardt7 pussy,0.0,chrishardardt7 pussy
10798,3,1,2,0,1,hate little white kids try act black Like bitch WHITE,0.0,hate little white kids try act black Like bitch WHITE
7377,3,0,3,0,1,thrillllllllll oh yea forgot u decided math hoe instead football bad,0.0,thrillllllllll oh yea forgot u decided math hoe instead football bad
17851,3,0,3,0,1,RT StonerXpress doesnt know dab meansFuck bitch,0.0,RT StonerXpress doesnt know dab meansFuck bitch
12428,3,0,1,2,2,cleaned fingernails knife hillbilly shanemoses625,0.0,cleaned fingernails knife hillbilly shanemoses625
24703,3,0,3,0,1,make ur bitch want 127908127911,0.0,make ur bitch want 127908127911
17452,6,0,6,0,1,RT RealNiggaSherm 1stBlocJeremiah RealNiggaSherm home Niggaz bitch hoes yaknow yazz gotta applewood n shit,0.0,RT RealNiggaSherm 1stBlocJeremiah RealNiggaSherm home Niggaz bitch hoes yaknow yazz gotta applewood n shit
13541,3,0,3,0,1,Nelly got hoes singin lol,0.0,Nelly got hoes singin lol
23515,3,0,3,0,1,Yall folks basic ya parents racist Im lawyering hoes beatin cases,0.0,Yall folks basic ya parents racist Im lawyering hoes beatin cases
20113,3,0,3,0,1,RT miilkkk Cuz bitches love pizza,0.0,RT miilkkk Cuz bitches love pizza
1634,3,0,3,0,1,8220VishalDaGod fuck WCW dats bitch crush8221,0.0,8220VishalDaGod fuck WCW dats bitch crush8221
17446,3,0,3,0,1,RT RealJackNeisen Damn thats cold ass honkie,0.0,RT RealJackNeisen Damn thats cold ass honkie
13610,3,1,2,0,1,Nigga fuck hoe ion want fuck yo hoe fat chick amp bad built 128080,0.0,Nigga fuck hoe ion want fuck yo hoe fat chick amp bad built 128080
4192,3,0,3,0,1,Meeeesh1395 Ajbernal17 bitch im always,0.0,Meeeesh1395 Ajbernal17 bitch im always
3510,3,0,0,3,2,Huntermoore bout ike couple hours,0.0,Huntermoore bout ike couple hours
12694,3,0,3,0,1,Lets hoes hoes thats know,0.0,Lets hoes hoes thats know
17108,3,0,3,0,1,RT NunuB cracking jokes friend bitch take far,0.0,RT NunuB cracking jokes friend bitch take far
18848,3,0,3,0,1,RT danieebro bitches fake ask,0.0,RT danieebro bitches fake ask
10179,6,0,6,0,1,come wont pray find time bitch,0.0,come wont pray find time bitch
5348,3,1,2,0,1,YGJOHNSTON white bitch G choppin whole line niggas 128514128514,0.0,YGJOHNSTON white bitch G choppin whole line niggas 128514128514
4237,3,0,0,3,2,MikesGraffix MalachiDupre trash talk win championships Youre boring dude NationalChamps,0.0,MikesGraffix MalachiDupre trash talk win championships Youre boring dude NationalChamps
17213,3,0,2,1,1,RT Ovoxoalamillo hoes talk shit hoes Ill leave,0.0,RT Ovoxoalamillo hoes talk shit hoes Ill leave
836,3,0,0,3,2,Yankees take three games MoTown Im callin MLB,0.0,Yankees take three games MoTown Im callin MLB
14541,3,0,3,0,1,RT AnointedMouf Would happy many bitches would humbled RT djdmt would feel discontinued sale weave,0.0,RT AnointedMouf Would happy many bitches would humbled RT djdmt would feel discontinued sale weave
6009,3,0,3,0,1,dequaan KhidZay 128514128514fucc extra shit Im seeing hoe WEEKEND,0.0,dequaan KhidZay 128514128514fucc extra shit Im seeing hoe WEEKEND
10429,3,0,3,0,1,could b like chicksin streets slingin pussy couple dollars im,0.0,could b like chicksin streets slingin pussy couple dollars im
15975,3,1,2,0,1,RT Ilovebamf Like bitch didnt make cut128075128129,0.0,RT Ilovebamf Like bitch didnt make cut128075128129
6355,3,2,1,0,0,iowahawkblog jjauthor gtDavidMasciotra get past boot camp go active years see REALLY daily liberal pussy,0.0,iowahawkblog jjauthor gtDavidMasciotra get past boot camp go active years see REALLY daily liberal pussy
2792,3,0,3,0,1,CHILDISHCUDl CheefPolo bitch mind business,0.0,CHILDISHCUDl CheefPolo bitch mind business
15757,3,0,3,0,1,RT Guwopp1017 Bullying doesnt existBITCH ASS PEOPLE EXIST dont stand fuck amp stop pussy,0.0,RT Guwopp1017 Bullying doesnt existBITCH ASS PEOPLE EXIST dont stand fuck amp stop pussy
9659,6,0,5,1,1,Get shit hoe,0.0,Get shit hoe
1086,3,0,3,0,1,128588RT Ke2yourheart dont want man txtn tlkn lookin yet alone speakin hoes Im insecure yall hoes CANT Trusted,0.0,128588RT Ke2yourheart dont want man txtn tlkn lookin yet alone speakin hoes Im insecure yall hoes CANT Trusted
10058,3,0,0,3,2,go brownies go WOOF WOOF,0.0,go brownies go WOOF WOOF
15462,3,0,0,3,2,RT ElGrillo1 crow would eat bear MT webradius Obviously MT solemnwatch Bear Saves Drowning Crow An8230,0.0,RT ElGrillo1 crow would eat bear MT webradius Obviously MT solemnwatch Bear Saves Drowning Crow An8230
92,6,1,5,0,1,CHlLDHOODRUINER ur teacher tells u u homework bitch need go,0.0,CHlLDHOODRUINER ur teacher tells u u homework bitch need go
2550,3,0,0,3,2,AustinBurge44 either way schools trash 128521,0.0,AustinBurge44 either way schools trash 128521
963,3,0,3,0,1,128064 bitches giving back rubs,0.0,128064 bitches giving back rubs
14892,3,0,0,3,2,RT BurgerKing Chicken Fries Oreo Shake Perfection,0.0,RT BurgerKing Chicken Fries Oreo Shake Perfection
10944,3,0,3,0,1,like bitches 128184,0.0,like bitches 128184
13562,3,0,0,3,2,Never seen purple bird poop today lol,0.0,Never seen purple bird poop today lol
4228,6,2,4,0,1,MijoLGI heard Im bitch nigga,0.0,MijoLGI heard Im bitch nigga
12404,3,0,1,2,2,Jose Soto Reflections former gay teabagger,0.0,Jose Soto Reflections former gay teabagger
